공지분류,등록 번호,기본 제목,공지 제목,부서,등록일,조회수,링크,본문 내용,이미지 링크,이미지 텍스트,마감일자,모집 현황,일반공지_학사/수업,일반공지_진로/취업,일반공지_장학금/지원금,일반공지_대외활동/서포터즈,일반공지_공모전/경진대회,일반공지_교내행사/이벤트,일반공지_비교과/교육,일반공지_군 관련,일반공지_창업 관련,일반공지_행정,일반공지_기타,장학공지_국가근로장학금,장학공지_교내장학금,장학공지_교외장학금,장학공지_국가장학금,장학공지_학자금대출,장학공지_멘토링/청소년교육지원,장학공지_특별지원/목회자/북한이탈/보훈,장학공지_글로벌/해외연수/파란사다리,장학공지_취업연계/창업/고졸후학습자/희망사다리,장학공지_행정/안내/기타,장학공지_기타
일반공지,7553,원격교육지원센터+[원격교육지원센터] 2025-1학기 전주대학교 MOOC 이수증 이벤트 안내+2025-06-09,[원격교육지원센터] 2025-1학기 전주대학교 MOOC 이수증 이벤트 안내,원격교육지원센터,2025-06-09,110,https://www.jj.ac.kr/jj/community/notice01.do?mode=view&articleNo=481458&article.offset=0&articleLimit=500,,https://www.jj.ac.kr/_attach/jj/editor-image/2025/06/aHglJnZeiiCNHjRcVdHSvUYfcr.png,"전주대 MOOC 이수증 인종하고 햄버거 밭자 응모 기간: 근De5.E, 묘 (월) ~ E,근리 (일) 참여 대상: 전주대 K-MDDE 또는 JJ-MDDE 강좌름 이수한 학습자 참여 상품: 성실용답자 4미명 햄버거 기프티롬 ""성실음답자라? 원격교육지원센터 내부 평가루 동해 작성된 주관식 응답이 전주대학교 MDDE 촬성화와 발전에 기여햇다고 판단되는 대상자 당점자 발표: 근De4.6. 근7 (금) 당점자 개별 연락 예정 뼈법 STEP] STEP2 STEP3 K-MOOC 품랫품 응모 신청서 양식 응모 신청서 제출 또는 전주대 사이버 작성 캠퍼스 접속 후 (이수증 침부 필수) 이수증 발급 꼭 확인 해주세요 > 응모 신청서 X 감조 중부지원은 가능하지만 삼품은 1회만 지급 가능합니다. x 상품은 이수증 제숨 시 지급되머 사업진행 상황예 따라 일정 및 상품이 변경월 수 있습니다. * MMS 수신거부로 인한 상품 재발승은 불가합니다 & 담점 발표 이후데는 상품 수령 연락처듭 변경찰 수 없습니다. X 담점 삼품은 중부 지급되지 않으머 타인에계 양도 및 판매들 금합니다 JCAN X 수집된 개인정보는 경품제공 이외의 무적으로 사용되지 않으머 상품 발상 후 폐기답니다 문의: 전주대 원격교육지원센터 7 DB3)eeD-eggB 대학교신 신구디야고 KMCoC 지원사업 원격교육지원센터 @uRGEA 컴여'",-,정보 없음,1.518257527,0,0,0,0,0.744181081,0.923553278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
일반공지,7552,창업지원단+[창업지원단] 2025년 아이디어 옥션 in전주 참여자 모집+2025-06-06,[창업지원단] 2025년 아이디어 옥션 in전주 참여자 모집,창업지원단,2025-06-06,26,https://www.jj.ac.kr/jj/community/notice01.do?mode=view&articleNo=481388&article.offset=0&articleLimit=500,"""아이디어 옥션 in전주"" 이란?로컬을 활용한 창의적인 아이디어를 가진 전주대학교 대학(원)생을 대상으로구체화 과정을 거쳐 창업이 아닌 창업아이디어를 거래하는 프로젝트입니다.""평소에 활용하고 싶었거나, 해보고 싶었던 아이디어를 제안해주세요""전문가들의 멘토링을 통해 아이디어를 BM으로 발전시켜 매력적인 아이템으로 옥션에 출품 할 수 있는 기회를 드립니다.✅신청방법:아이디어 옥션 in전주 신청하기!클릭📆모집기간: ~2025. 6. 12.(목) 23:59까지🙋‍♂️모집대상: 전주대학교 재학생(대학원생 포함)※ 개인 또는 팀으로 신청 가능합니다📝활동내용- 로컬 창업/혁신 아이디어 도출 및 거래 옥션 참여- 아이디어를 구체화를 위한 전문가 멘토링 제공- 전문 투자자의 우수팀 아이디어 구매- 프로젝트 과목 연계 학점 인정 가능(참가자 별도 안내)🎁참여혜택- 우수 참여자 '2026년 JB로컬스타트업빌리지' 입소 혜택- 우수 참여자 시상- 창업마일리지(장학금) 적립🙋‍♀️진행과정① 참가자 OT- 일시: 2025년 7월 3일(목)- 장소: 전주대학교 내② 아이디어 구체화 전문가 멘토링- 기간: 2025년 7월~8월- 방법: 온·오프라인 멘토링 진행③ 아이디어 옥션 DAY- 일시: 2025년 9월 5일(금)- 장소: 서울 성수 헤이그라운드📞문의처- 프로그램 문의:mentory@mentory.org / 0507-1304-9526- 그 외 문의:hyunkyu0504@jj.ac.kr / 063-220-2843전주대학교 재학생(대학원생 포함)분들의 많은 관심과 신청 부탁드립니다.",https://jj.ac.kr/_attach/jj/editor-image/2025/06/dTdxgNWPTuXbasfyLNtNaIppOL.jpg,"아이디어 욕선 in 전주 [로철 활용 창업 아이디어 공모전] 아이디어 목선in 전주 아이디어들 삼니다"" 참가자 모집 6월12일 (목) 자정까지 대상 전주대학교 재학생(대학원생 포함) 활동 내용 로철 창업학신 아이디어 도출 및 거래 욕선 참여 및 혜택 아이디어 구체화지 위한 전문가 멘토랑 제공 전문 투자자의 우수팀 아이디어 구매 프로적트 과목 연계 학점 인정 가능(참가자 별도 안내) 우수 참여자는 2026년도 JB로럴스타트업빌리지 입소 혜택 부여 우수 참여자 시상 과정 참가자 OT 7월 3일 (목)  전주대학교 아이디어 구체화 전문가 팬토랑 7~8월 7:7 전문가 멘토랑 아이디어 욕선 DAY 지원하기 9월 5일 (금) 서울 성수 헤이그라운드 전주대학교 주최 U 로걸렌츠중점대학 사업단 전북창조경제학신센터 주관 menTory "",신의",2025-06-12,모집중,0.074400176,0,0.051948052,0.074400176,1.652328728,0.32357473,0.304644508,0,1.083101345,0,0,0,0,0,0,0,0,0,0,0,0,0
일반공지,7551,수퍼스타칼리지+[수퍼스타칼리지] 2025학년도 17회 창의적 글쓰기 경진대회 수상자 안내+2025-06-05,[수퍼스타칼리지] 2025학년도 17회 창의적 글쓰기 경진대회 수상자 안내,수퍼스타칼리지,2025-06-05,260,https://www.jj.ac.kr/jj/community/notice01.do?mode=view&articleNo=481348&article.offset=0&articleLimit=500,단과대학학과학번성명비고경영대학회계세무학과202351***장*원대상사범대학국어교육과201841***김*연최우수상미래융합대학미네르바학부202512***허*경최우수상문화융합대학게임콘텐츠학과202170***조*원우수상수퍼스타칼리지자유전공학부202511***권*선우수상경영대학회계세무학과202351***전*원우수상경영대학경영학과202013***이*현우수상문화융합대학생활체육학과202164***최*민우수상제 17회 창의적 글쓰기 경진대회 수상자를 다음과 같이 발표합니다.축하합니다!,,,-,정보 없음,0.757575758,0,0,0,1.58008658,1.807359307,0.151515152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
일반공지,7550,산학협력단+[산학협력단] 2025년 하우와우미래캠프 2기 멘티 모집 기간 연장(~6.16.)+2025-06-05,[산학협력단] 2025년 하우와우미래캠프 2기 멘티 모집 기간 연장(~6.16.),산학협력단,2025-06-05,219,https://www.jj.ac.kr/jj/community/notice01.do?mode=view&articleNo=481366&article.offset=0&articleLimit=500,"전북특별자치도의 특화분야 멘토-멘티 매칭을 통해 지역미래(청년)세대 육성을 위한'하우와우미래캠프 2기' 멘티를 다음과 같이 모집합니다.○ 프로그램명:2025년 하우와우미래캠프○ 운영기간: 2025. 5. 1. ~ 12. 31.○ 신청대상: 전북특별자치도 소재 4년제 대학에 재학 또는 휴학 중인 3, 4학년 학생 100명○ 주관기관: 전주대학교 산학협력단○ 협업기관: 전북특별자치도, 전북연구원, 전북테크노파크, 전북특별자치도콘텐츠융합진흥원,전북특별자치도경제통상진흥원, 국립군산대학교, 우석대학교, 원광대학교, 전북대학교, 호원대학교○ 지원내용- 하우와우미래캠프 2기 멘티 위촉 및 발대식- 특화분야 취·창업 Leader 매칭(교육비, 멘토링비 무료)① 첨단산업‧디지털 분야 ② 에너지‧모빌리티 분야 ③ 농생명‧바이오 분야 ④ 로컬콘텐츠 분야- 희망 멘토 매칭 및 멘토링 2회 이상 지원(희망 멘토 자율 선택)- 멘티 활동비 소정 지원 및 대학 총장 수료증 발급- 특별강연, 기관(업) 무료 탐방○ 멘토: 기업대표, 교수, 연구원, 공공기관 재직자 등○ 신청방법: 하우와우미래캠프 홈페이지를 통한 온라인접수-모집기간: ~6.16.(월)까지- 홈페이지 주소:https://howwow.jbleaders.org/○ 문의처- 전주대학교 산학협력단: 063-220-2790/3195- 이메일:howwow@jbleaders.org",https://www.jj.ac.kr/_attach/jj/editor-image/2025/06/NJMgeNyUoipaKxzCZbUItlUySY.jpg,"새로운전북 특별한기회 With the Power of Jeonbuk From HOW to WOW, Together 2기1 2025 전북특별자지도 하우g우미라롭프 먼티 모집 2025.5.14(수) ~6.16(월)까지 startedwith HOW.Now we Walk toward WOW together"" 먼티혜택_전문 멘토와의 1:1 진로 멘토랑 제공 모집대상_전북특별자치도 소재 4년제 대학 재휴)학 중인 3학년 이상 학생 특별 강연 및 기관(업) 담방 등 무료 참여 대학 총장 수로증 발급 멘토단 구성_기업 , 출연연구기관 , 대학의 특화분야 전문가 50명 맨티활동비 지급 및 우수 먼티 시상 (카카오엔터프라이즈 , 한국기계연구원 , 한국식품연구원 , 한국원자력연구원 등) 기업, 출연연구기관 등 직무체험 , 연수기회 제공 등 모집문의_ 하우와우미래캠프 사무국 (063.220.2790 / 3195) https:llhowwowjbleaders org 의 W WC 전북특별자치도 @W HOW-WOW FUTURE CAMP 전북특별자지도 '터결현구원 JBmP 전부예름잎판큼 전북특별자치도경제통상진하원 Jcan탤런트봉답질동원 국립군사대학교 오석대학교 원광대학교 전복대학교 HU 호원대학교 JEONBUK STATE JEON B UK BUSINESS KUNSAN NATIONAL UNIVERSITY WOOSUKUNIVERSITY WONKWANG UNIVERSITY JEONBUK NATIONAL UNIVERSITY 전주대학교 HOWON UNIVERSITY JEONJU UNIVERSITY ""We",2025-06-16,모집중,0.029239766,0.051546392,0,0.875692331,0.794906173,0.794906173,0.14273226,0.025773196,0.029239766,0,0,0,0,0,0,0,0,0,0,0,0,0
일반공지,7549,교수학습개발센터+[교수학습개발센터] 2025-1학기 JJ 코넬노트 경진대회 안내+2025-06-04,[교수학습개발센터] 2025-1학기 JJ 코넬노트 경진대회 안내,교수학습개발센터,2025-06-04,334,https://www.jj.ac.kr/jj/community/notice01.do?mode=view&articleNo=481248&article.offset=0&articleLimit=500,"교수학습개발센터에서 2025-1학기 JJ 코넬노트 경진대회를 운영합니다.1. 신청 기간 : 5월 19일(월) ~ 6월 20일(금)까지 신청2. 신청 방법-지원 자격 : JJ 코넬노트를 배부 받은 재학생(아날로그, 디지털 버전 모두 가능)-학생역량개발시스템(onSTAR)에서 신청 후, 2024-2학기 수강과목 중 작성한 JJ 코넬노트(실물) 또는 JJ 코넬노트(디지털) 1부 제출3. 제출 기간 : 6월 2일(월) 오전 10시부터 6월 20일(금) 오후 6시까지4. 제출 방법 : JJ 코넬노트(실물)은 교수학습개발센터(학생회관 213호) 방문JJ 코넬노트(디지털)은 이메일(jjctl@jj.ac.kr) 제출5. 시상 내용 : JJ 코넬노트(실물)와 JJ 코넬노트(디지털)을통합하여 시상함.분야(통합)구분상금(원)인원실물노트 & 디지털노트대상300,0001최우수상200,0003우수상100,0004장려상50,00046. 심사 기준구분평가 영역평가 내용배점1차 심사필기법 활용코넬노트 필기법을 활용하여 작성하였는가?10성실성노트를 성실하게 작성하였는가?10독창성자신만의 기호나 약어를 잘 활용하고 있는가?102차 심사체계성코넬노트 필기법을 활용하여 체계적으로 기록하였는가?20구체성학습내용을 이해하기 쉽도록 구체적이고, 성실하게 작성하였는가?20축약성핵심 내용을 축약하여 잘 기록하였는가?20독창성자신만의 기호나 약어를 잘 활용하고 있는가?10계1007. 선발 및 발표 : 7월 15일 화요일 14:00, 교수학습개발센터 홈페이지※수상자는 추후 공유를 위한 영상 제작 및 2025-1학기 학습법 특강에 학생 강사로 참여해야 함",https://www.jj.ac.kr/_attach/jj/editor-image/2025/05/BdFafJQUROyBNUpDNqofifOrbF.jpg,교수학습개발센터 PpffCfffffffffff JJ 코보닐노트 경진대회 신청 기한 : 2025. 5. 19 (월) ~ 6. 20 (금) 신청방법 OnSTAR비교과 프로그램 신청후 2025-1학기 수강과목 중작성한 JJ 코텔노트A 또는 JJ코훈노트D 1부 제출 신청자격 JJ 코훈노트루 배부받은 자 P (아날로그 디지털 버전 모두 참여 가능) 금발자!! 제출기한 2025.6.2 (월) ~ 6.20 (금) 18.00 상금 대상(1) : 30만원 최우수상(3) : 20만원 우수상(4) : 1O만원 장려상(4) : 5만원 문의) 063-220-2616 / 3269,2025-06-20,모집중,1.060972495,0,0,0,1.844180515,1.869243172,1.388862283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
일반공지,7548,대학원 통합행정지원실+2025학년도 1학기 학·석사 연계과정 예비생 모집 안내+2025-06-02,2025학년도 1학기 학·석사 연계과정 예비생 모집 안내,대학원 통합행정지원실,2025-06-02,114,https://www.jj.ac.kr/jj/community/notice01.do?mode=view&articleNo=481126&article.offset=0&articleLimit=500,,https://www.jj.ac.kr/_attach/jj/editor-image/2025/06/NELSzKMhrQNLDzupEvMVQTvXSN.png,,2025-06-30,모집중,0.9375,0,0,0,0,0,0.9375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
일반공지,7547,진로개발센터+2025-1학기 StarT SP장학금 신청 안내+2025-06-02,2025-1학기 StarT SP장학금 신청 안내,진로개발센터,2025-06-02,191,https://www.jj.ac.kr/jj/community/notice01.do?mode=view&articleNo=481181&article.offset=0&articleLimit=500,,https://www.jj.ac.kr/_attach/jj/editor-image/2025/06/yhHGtGwwvqTzlOtoTkMHIDGHBH.png,,2025-07-07,모집중,1.111111111,0,2.222222222,0,0,0,1.111111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
일반공지,7546,"융합교육지원센터+[융합교육지원센터] ERP(회계/물류, 인사/생산) 역량 강화 교육 프로그램 신청 안내+2025-06-02","[융합교육지원센터] ERP(회계/물류, 인사/생산) 역량 강화 교육 프로그램 신청 안내",융합교육지원센터,2025-06-02,141,https://www.jj.ac.kr/jj/community/notice01.do?mode=view&articleNo=481187&article.offset=0&articleLimit=500,회계세무학과 물류무역학과,https://www.jj.ac.kr/_attach/jj/editor-image/2025/06/ttOxziViIxfQnDUaHbJunmFPsK.png,,2025-06-18,모집중,1.224489796,0,0,0,0,0,3.06122449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
일반공지,7545,"창업지원단+「추가모집」 [창업지원단] 2025년 하나 소셜벤처 유니버시티 교육생 추가모집(선착순 모집, 조기마감 예상)+2025-05-30","「추가모집」 [창업지원단] 2025년 하나 소셜벤처 유니버시티 교육생 추가모집(선착순 모집, 조기마감 예상)",창업지원단,2025-05-30,185,https://www.jj.ac.kr/jj/community/notice01.do?mode=view&articleNo=481053&article.offset=0&articleLimit=500,,https://jj.ac.kr/_attach/jj/editor-image/2025/05/pFSWIkjBrVcIReVvkaCZItsYJY.png,,2025-06-15,모집중,0.491803279,0,0,0,0,0,0.491803279,0,0.491803279,0,0,0,0,0,0,0,0,0,0,0,0,0
일반공지,7544,융합교육지원센터합교육지원센터+[융합교육지원센터]2025학년도 융합교육 수요조사 안내(기프티콘 제공)+2025-05-30,[융합교육지원센터]2025학년도 융합교육 수요조사 안내(기프티콘 제공),융합교육지원센터합교육지원센터,2025-05-30,214,https://www.jj.ac.kr/jj/community/notice01.do?mode=view&articleNo=480958&article.offset=0&articleLimit=500,,https://www.jj.ac.kr/_attach/jj/editor-image/2025/05/WfMHnSPQhhsxFPwUWeuixlOGiH.png,,2025-06-30,모집중,1.5,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
일반공지,7543,천잠대동제 관리자+[긴급안내] 5월 29일 천잠 대동제 외부인 입장 제한 안내+2025-05-29,[긴급안내] 5월 29일 천잠 대동제 외부인 입장 제한 안내,천잠대동제 관리자,2025-05-29,393,https://www.jj.ac.kr/jj/community/notice01.do?mode=view&articleNo=480948&article.offset=0&articleLimit=500,,https://www.jj.ac.kr/_attach/jj/editor-image/2025/05/DgKIHjwgMmytclpqaWdzfJVmCs.png,,2025-05-29,마감,0,0,0,0,0,0.882352941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
일반공지,7542,국제교류원+2025학년도 하계 일본 단기연수 파견학생 선발 안내+2025-05-27,2025학년도 하계 일본 단기연수 파견학생 선발 안내,국제교류원,2025-05-27,280,https://www.jj.ac.kr/jj/community/notice01.do?mode=view&articleNo=480826&article.offset=0&articleLimit=100,"2025학년도 하계 일본 대학 단기연수 프로그램 선발 공고문우리 대학에서는2025학년도 하계 방학 기간 중 재학생의 외국어 능력 향상 및 국제화 역량 강화를 위해 해외 대학과 연계한 단기 어학연수 프로그램을 준비하여 재학생을 선발,파견하고자 합니다.하계 방학 기간을 이용하여 외국어 능력을 배양시키고 해외 문화를 체험할 수 있는 좋은 프로그램에 많은 관심과 참여 바랍니다.1프로그램 개요파견국가자매대학명선발인원파견기간연수시수학점인정1인당연수비(엔)1인당장학금(원)일본일본공학원 전문학교 도쿄카마타캠퍼스10명25.7.6.~7.27.(3주)332(자선)155,000700,000※상기 표의 해외 단기연수 파견대학,비용,일정 등은 환율 및 기타사정에 의해 변동(모집 정원 미달 시 폐지)가능하며,연수비는 공항왕복픽업비,일본어 수업 및 체험수업비,교재비,기숙사비,수료증 등의 비용이 포함(항공료,공항왕복픽업비,식비 등 상기 내용 외 항목은 불포함)※항공료:약50만원,공항왕복픽업비:약11만원(변동 가능)2파견대학 프로그램국가명대학명프로그램 특징 및 개요일본일본공학원 전문학교도쿄카마타캠퍼스■비교적 저렴한 비용으로 일본 현지에서 일본어 학습■일본 문화와 도시생활을 체험하기에 좋은 도쿄 지역※세부내용 붙임파일 참조3신청 자격■2025학년도1학기 전주대에 재학 중인 학부생(휴학생 및 정규학기 초과자 신청 제외)■2025학년도1학기 기준, 2학년1학기 이상~ 4학년1학기 이하인 자※지원이 불가한 학생- 2025년1학기 현재1학년에 재학 중인 자- 2025년1학기 현재4학년2학기에 재학 중인 자■전 학년 평균 평점이3.0점 이상인 자■직전학기(2024학년도2학기)취득학점이12학점 이상이며 평점2.5이상인 자■기타 우리대학 장학규정 제5조 및 제6조에 저촉되지 않는 자■상기 연수 중 동일 국가 연수를 참가한 적이 있는 경우도 신청 가능(단,정원 미달 시 선발)■외국 대학에서 취득한 학점이 이번 취득학점을 포함하여65학점 미만인 자■신체적으로 건강한 자 및 해외여행에 결격사유가 없는 자4제출 서류※본 공지 게시글 및 인스타 신청 페이지에서 다운로드 가능■자기소개서(자기소개,지원동기 등 기술) (인스타 작성)■수학계획서(연수 기간 중 학업 계획,연수 종료 후 학업과의 연계성 등 기술) (인스타 작성)■서약서,보호자 동의서,재정보증인 동의서,여권 사본 각1부(인스타 첨부)■일본어 어학성적증명서 사본(소지자) (인스타 첨부)5신청 및 선발 일정■신청방법:온라인 신청(인스타)■신청기간:공고일~ 2025. 6. 3.(화)■합격자 발표: 2025. 6. 5.(목) 18:00이후(개별 연락 예정,조기 발표 가능)■오리엔테이션:별도 통지6선발 기준학업 성적(50%) +어학 성적(40%) +서류 심사(10%)-서류 심사 기준1)지원동기(4점):지원동기에 대한 구체성,명확성,적극성2)계획성(3점):목표 및 계획의 체계성3)연계성(3점):연수 종료 후 학업과의 연계성-동점자 발생 시1)학업 성적 우수자2)어학 성적 우수자3)연장자 순으로 선발7지원 시 유의사항■전공이나 어학 능력에 관계 없이 지원할 수 있음(단,어학연수 신청자로서 해당 언어 회화능력 부족자는 출국 전 개인 사전 교육을 철저히 해야 함)■연수기관 및 연수 경비 등 상기 프로그램은 기타 사정 및 환율에 의해 변경될 수 있음■선발된 모든 학생은 본교 및 파견대학의 학칙 및 제반사항을 준수하여야 하며 이를 위반함으로써 발생하는 모든 사항(귀국 조치 등)은 본인이 책임져야 함■연수 기간 중에는 휴학할 수 없으며,연수 기간 연장은 불가함■선발된 학생은 사전에 해외 여행자 보험을 필히 가입하여야 하며,연수기간 및 종료 후 발생하는 모든 사항에 대해서는 본인이 책임져야 함■최소 파견 인원이 모집되지 않을 경우 해당 프로그램은 취소될 수 있음■귀국 후2주 이내에 수료증,성적증명서,귀국 보고서(지정서식)제출해야 함(미제출시 학점 미인증)■최종 선발 뒤,개인 사유로 포기 시 추후 연수 신청이 제한되므로 신중한 검토 후 신청 요망8문의처국제교류원☎063-220-3198전주대학교 국제교류원장",,,2025-06-03,마감,0.363086233,0,0.030257186,0,0,0,1.484114977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
